Team,Player,First Name,Last Name,Age,Pos,F,D,G,C,RW,LW,RD,LD,CH 20-21,CH 21-22,CH 22-23,CH 23-24,CH 24-25,CH 25-26,CH 26-27,CH Total,CH Avg,Cap%,NMC,Expiry,UFA Expiry,RFA Expiry,27/54,Game Req,Must Protect,Under Contract 21/22,UFA,Meets Exposure,Overall,OPS,DPS,PS,GP,GAOPS,GADPS,GAPS,CH 21-22_scaled,CH Total_scaled,CH Avg_scaled,OPS_scaled,DPS_scaled,PS_scaled,GAOPS_scaled,GADPS_scaled,GAPS_scaled,Overall_scaled,CH 20-21_standard,CH 21-22_standard,CH 22-23_standard,CH 23-24_standard,CH 24-25_standard,CH 25-26_standard,CH 26-27_standard,CH Avg_standard,Overall_standard,PS_standard,GAPS_standard
TBL,Mitchell Stephens,Mitchell,Stephens,24,C,1,0,0,1,0,0,0,0,0.738,0.738,0.0,0.0,0.0,0.0,0.0,0.738,0.738,0.9,False,RFA (2022),0.0,2022.0,2 GR,0,No,1,0,0,78.0,-0.1,-0.1,-0.2,7.0,-0.1,-0.1,-0.2,0.7375,0.5031761027742507,0.7375,-0.4080150690866417,-0.4215750333796851,-0.3480276173693021,-0.357326012337417,-0.3415525574524748,-0.2635463309882453,3.4986287154085773,9.275318913965869,8.947933606030682,0.0,0.0,0.0,0.0,0.0,8.947933606030682,9.583317989003664,8.894587957387571,8.9212058006298
TBL,Cristoval Nieves,Cristoval,Nieves,27,C,1,0,0,1,0,0,0,0,0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26286584501701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL,Ross Colton,Ross,Colton,24,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,1,1,No,0,0,0,0.0,1.3,0.5,1.8,30.0,2.4,0.9,3.4,0.0,0.0,0.0,5.304195898126343,2.1078751668984257,3.132248556323719,8.67111123272132,3.187823869556432,4.427578360602522,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.823861547413346,10.183111677117717
TBL,Gemel Smith,Gemel,Smith,27,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,22 GR,0,No,0,1,0,0.0,0.2,0.2,0.3,5.0,0.2,0.2,0.3,0.0,0.0,0.0,0.8160301381732835,0.8431500667593703,0.5220414260539531,0.7146520246748341,0.6831051149049496,0.3953194964823679,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.126906354894015,9.096470505697566
TBL,Daniel Walcott,Daniel,Walcott,27,LW,1,0,0,0,0,1,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2023),2023.0,0.0,26 GR,0,No,1,0,0,0.0,0.0,-0.1,-0.1,1.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,-0.4215750333796851,-0.174013808684651,0.0,-0.3415525574524748,-0.1317731654941226,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941051636888862,8.956258741643353
TBL,Luke Witkowski,Luke,Witkowski,31,RW,1,0,0,0,1,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL,Andrei Vasilevskiy,Andrei,Vasilevskiy,26,G,0,0,1,0,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,57.0,9.5,11.7,False,UFA (2028),2028.0,0.0,0,0,No,1,0,1,87.0,0.0,0.0,9.6,42.0,0.0,0.0,12.8,9.5,38.88954285848446,9.5,0.0,0.0,16.7053256337265,0.0,0.0,16.866965183247697,3.902316644109567,12.912445251629034,12.185504788863948,11.708519230000546,11.428340025498375,11.204298687559458,11.098129371977288,11.194381766917948,12.185504788863948,11.513144382473676,13.44802854851386,13.478088132391724
TBL,Curtis McElhinney,Curtis,McElhinney,38,G,0,0,1,0,0,0,0,0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,79.0,0.0,0.0,0.7,12.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,1.2180966607925572,0.0,0.0,4.304590072808006,3.5434829297086874,9.50860640560781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,9.31276107289917,10.148058736104163
TBL,Christopher Gibson,Christopher,Gibson,28,G,0,0,1,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,0.0,0.0,0.0,0.1,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.174013808684651,0.0,0.0,0.1317731654941226,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.033978995891438,9.026364623670458
TBL,Spencer Martin,Spencer,Martin,26,G,0,0,1,0,0,0,0,0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,False,UFA (2022),2022.0,0.0,0,0,No,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.545818145382238,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259545026630649,8.970842692236532,0.0,0.0,0.0,0.0,0.0,8.970842692236532,0.0,0.0,0.0
TOR,Jake Muzzin,Jake,Muzzin,32,LD,0,1,0,0,0,0,0,1,5.625,5.625,5.625,5.625,0.0,0.0,0.0,16.875,5.625,6.9,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,87.0,1.7,3.3,5.0,52.0,1.8,3.6,5.4,5.625,11.513351504156583,5.625,6.93625617447291,13.911976101529609,8.700690434232552,6.541814687408096,12.138252426387949,7.095478141991219,3.8888603798195343,11.303923845734857,10.75368690099829,10.257728107205303,9.752242194285316,0.0,0.0,0.0,10.75368690099829,11.513144382473676,11.310699291454583,10.884170497388782
TOR,TJ Brodie,TJ,Brodie,31,RD,0,1,0,0,0,0,1,0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,15.0,5.0,6.1,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,83.0,0.1,3.9,4.0,55.0,0.1,4.0,4.1,5.0,10.234090225916963,5.0,0.4080150690866417,16.44142630180772,6.960552347386042,0.36382284892537,13.562741554112815,5.366761649215176,3.722899786909127,11.044484909300314,10.522748531987698,10.023729539012521,9.481903834412241,0.0,0.0,0.0,10.522748531987698,10.65544376315367,10.846062496441697,10.428482264212589
TOR,Morgan Rielly,Morgan,Rielly,27,LD,0,1,0,0,0,0,0,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.1,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,87.0,2.4,3.1,5.5,54.0,2.5,3.2,5.7,5.0,3.411363408638988,5.0,9.792361658079402,13.06882603477024,9.570759477655807,8.893447418175711,10.980282217361042,7.515950920775883,3.8888603798195343,11.044484909300314,10.522748531987698,0.0,0.0,0.0,0.0,0.0,10.522748531987698,11.513144382473676,11.543017688961026,10.98932932042944
TOR,Justin Holl,Justin,Holl,29,RD,0,1,0,0,0,0,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.5,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,79.0,0.8,2.9,3.7,54.0,0.8,3.0,3.8,2.0,2.72909072691119,2.0,3.264120552693134,12.225675968010869,6.438510921332089,2.964482472725237,10.271876913015166,5.056185164885595,3.5434829297086874,9.799178014414501,9.414244360736866,8.900536411687172,0.0,0.0,0.0,0.0,9.414244360736866,9.797743143833666,10.70667145793783,10.32332344117193
TOR,Zach Bogosian,Zach,Bogosian,31,RD,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,75.0,-0.4,1.6,1.2,45.0,-0.5,2.0,1.5,0.0,0.0,0.0,-1.632060276346567,6.745200534074963,2.0881657042158124,-1.7786894836351426,6.800690921720388,1.9678126047122315,3.3855960953723003,9.384075716119229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.545079470405613,9.517105797860204
TOR,Ben Hutton,Ben,Hutton,28,LD,0,1,0,0,0,0,0,1,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,79.0,-0.2,0.6,0.4,37.0,-0.3,0.9,0.6,0.0,0.0,0.0,-0.8160301381732835,2.5294502002781107,0.6960552347386042,-1.0816354968051545,3.101666467676528,0.797761866775229,3.522849991130637,9.363320601204466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,9.173370034395305,9.201629328738225
TOR,Travis Dermott,Travis,Dermott,24,LD,0,1,0,0,0,0,0,1,0.874,1.5,1.5,0.0,0.0,0.0,0.0,3.0,1.5,1.8,False,RFA (2023),0.0,2023.0,1,1,No,1,0,1,82.0,0.0,1.0,1.0,50.0,0.0,1.1,1.1,1.5,2.0468180451833926,1.5,0.0,4.215750333796851,1.7401380868465104,0.0,3.825388643467718,1.4758594535341738,3.678045572609017,9.331772826534026,9.229493665528393,8.713337557132947,0.0,0.0,0.0,0.0,9.229493665528393,10.441018608323668,9.452152111403036,9.376894033805991
TOR,Calle Rosen,Calle,Rosen,27,LD,0,1,0,0,0,0,0,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,27 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280300141545412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,Auston Matthews,Auston,Matthews,23,C,1,0,0,1,0,0,0,0,11.64,11.64,11.64,11.64,0.0,0.0,0.0,34.921,11.64,14.3,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,91.0,7.7,1.8,9.6,51.0,8.5,2.0,10.5,11.64025,23.825473750445987,11.64025,31.417160319671417,7.588350600834333,16.7053256337265,30.21156402350867,6.75068584141362,13.890441915615751,4.081733501310007,13.800764169980912,12.97623776435621,12.509730327492628,12.35397856970378,0.0,0.0,0.0,12.97623776435621,12.37084500179368,13.44802854851386,12.671870489079998
TOR,John Tavares,John,Tavares,30,C,1,0,0,1,0,0,0,0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,44.0,11.0,13.5,True,UFA (2025),2025.0,0.0,1,1,Yes,1,0,1,88.0,4.2,1.4,5.6,55.0,4.3,1.4,5.7,11.0,30.019997996023093,11.0,17.136632901638954,5.902050467315592,9.744773286340456,15.280559654865542,4.868676455322549,7.513466308901247,3.947170858409677,13.53509869907194,12.739756874489364,12.27011579366322,12.077152089193753,11.905189407266253,0.0,0.0,12.739756874489364,11.727569537303678,11.589481368462314,10.98932932042944
TOR,Mitchell Marner,Mitchell,Marner,24,RW,1,0,0,0,1,0,0,0,10.903,10.903,10.903,10.903,10.903,0.0,0.0,43.612,10.903,13.4,False,UFA (2025),2025.0,0.0,1,1,No,1,0,1,88.0,5.3,1.9,7.3,55.0,5.4,1.9,7.4,10.903,29.75527619551271,10.903,21.624798661592013,8.009925634214017,12.703008033979524,19.28261099304461,6.607489475080603,9.794340009817695,3.947170858409677,13.494833776137298,12.70391523961892,12.2337992158797,12.03519557574145,11.859865140725214,0.0,0.0,12.70391523961892,11.727569537303678,12.379363919984222,11.585229317659847
TOR,William Nylander,William,Nylander,25,RW,1,0,0,0,1,0,0,0,6.962,6.962,6.962,6.962,0.0,0.0,0.0,20.887,6.962,8.5,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,85.0,3.6,1.2,4.8,50.0,4.0,1.3,5.4,6.962366,14.25069636597132,6.962366,14.688542487119104,5.0589004005562215,8.35266281686325,14.407384817444658,4.590466372161261,7.0841253769640335,3.8126082155093473,11.858915618555635,11.247710259985743,10.7582978442833,10.330550013725796,0.0,0.0,0.0,11.247710259985743,11.084294072813673,11.217771932452004,10.884170497388782
TOR,Alexander Kerfoot,Alexander,Kerfoot,26,C,1,0,0,1,0,0,0,0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,7.0,3.5,4.3,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,80.0,0.8,0.8,1.6,55.0,0.8,0.8,1.6,3.5,4.775908772094583,3.5,3.264120552693134,3.3726002670374813,2.784220938954417,2.9105827914029603,2.782100831612885,2.1467046596860704,3.588337144008797,10.421831461857407,9.968496446362282,9.462132975349846,0.0,0.0,0.0,0.0,9.968496446362282,10.012168298663667,9.730934188410767,9.552158738873757
TOR,Riley Nash,Riley,Nash,32,C,1,0,0,1,0,0,0,0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,78.0,-0.4,0.6,0.2,37.0,-0.6,0.9,0.3,0.0,0.0,0.0,-1.632060276346567,2.5294502002781107,0.3480276173693021,-2.1632709936103085,3.101666467676528,0.3988809333876145,3.4986287154085773,10.110504738135955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583317989003664,9.080442675392726,9.096470505697566
TOR,Zach Hyman,Zach,Hyman,29,LW,1,0,0,0,0,1,0,0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,82.0,2.5,1.5,4.0,43.0,3.3,2.0,5.2,0.0,0.0,0.0,10.200376727166043,6.323625500695277,6.960552347386042,11.633870169125206,6.672189494420438,6.864462574577552,3.678045572609017,9.902953588988318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.441018608323668,10.846062496441697,10.814064615361675
TOR,Wayne Simmonds,Wayne,Simmonds,32,RW,1,0,0,0,1,0,0,0,1.5,0.9,0.9,0.0,0.0,0.0,0.0,1.8,0.9,1.1,False,UFA (2023),2023.0,0.0,1,1,No,1,0,1,76.0,0.4,0.3,0.7,37.0,0.6,0.5,1.1,0.9,1.2280908271100357,0.9,1.632060276346567,1.2647251001390554,1.2180966607925572,2.1632709936103085,1.550833233838264,1.3960832668566507,3.408920286808357,9.591626865266866,9.007792831278227,8.488698931667876,0.0,0.0,0.0,0.0,9.007792831278227,9.15446767934366,9.31276107289917,9.376894033805991
TOR,Nick Foligno,Nick,Foligno,33,LW,1,0,0,0,0,1,0,0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,81.0,0.3,1.2,1.5,48.0,0.4,1.4,1.8,0.0,0.0,0.0,1.2240452072599253,5.0589004005562215,2.6102071302697656,1.2506410431809596,4.781735804334647,2.3060303961471464,3.633191358308907,9.539739077979956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.226593453493669,9.68447050890948,9.622264620900864
TOR,Pierre Engvall,Pierre,Engvall,25,LW,1,0,0,0,0,1,0,0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1.5,False,RFA (2022),0.0,2022.0,1,1,No,1,0,1,79.0,0.4,0.6,0.9,41.0,0.5,0.8,1.2,1.25,0.852840852159747,1.25,1.632060276346567,2.5294502002781107,1.5661242781618594,1.9522201649654003,2.79906486107394,1.6198457416838494,3.5434829297086874,9.487851290693047,9.137118317924157,0.0,0.0,0.0,0.0,0.0,9.137118317924157,9.797743143833666,9.405688431901748,9.411946974819545
TOR,Alex Galchenyuk,Alex,Galchenyuk,27,LW,1,0,0,0,0,1,0,0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,75.0,0.5,0.1,0.6,33.0,0.8,0.2,1.0,0.0,0.0,0.0,2.040075345433209,0.4215750333796851,1.0440828521079062,3.031857074378084,0.5796043399193512,1.341690412303794,3.364066072508247,9.404830831033994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.266297393397881,9.341841092792437
TOR,Stefan Noesen,Stefan,Noesen,28,RW,1,0,0,0,1,0,0,0,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,8 GR,0,No,0,1,0,74.0,-0.2,0.1,-0.1,6.0,-0.2,0.1,-0.1,0.0,0.0,0.0,-0.8160301381732835,0.4215750333796851,-0.174013808684651,-0.7146520246748341,0.3415525574524748,-0.1317731654941226,3.3192118582081376,9.352943043747084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72561736968366,8.941051636888862,8.956258741643353
TOR,Nicolas Petan,Nicolas,Petan,26,LW,1,0,0,0,0,1,0,0,0.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,20 GR,0,No,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.290677699002794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,Joey Anderson,Joey,Anderson,23,RW,1,0,0,0,1,0,0,0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,1.5,0.75,0.9,False,RFA (2023),0.0,2023.0,26 GR,0,No,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,1.0234090225916963,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280300141545412,8.952367622715686,8.43253927530161,0.0,0.0,0.0,0.0,8.952367622715686,0.0,0.0,0.0
TOR,Kenny Agostino,Kenny,Agostino,29,LW,1,0,0,0,0,1,0,0,0.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,26 GR,0,No,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275318913965869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR,Adam Brooks,Adam,Brooks,25,C,1,0,0,1,0,0,0,0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,RFA (2022),0.0,2022.0,14 GR,0,No,1,0,0,0.0,0.6,0.2,0.9,10.0,0.6,0.2,0.9,0.725,0.4946476942526532,0.725,2.4480904145198505,0.8431500667593703,1.5661242781618594,2.143956074024502,0.6831051149049496,1.1859584894471038,0.0,9.26992258408803,8.94313008795526,0.0,0.0,0.0,0.0,0.0,8.94313008795526,0.0,9.405688431901748,9.306788151778886
TOR,Denis Malgin,Denis,Malgin,24,RW,1,0,0,0,1,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,10 GR,0,No,0,0,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.408920286808357,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15446767934366,0.0,0.0
TOR,Scott Sabourin,Scott,Sabourin,28,RW,1,0,0,0,1,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,18 GR,0,No,0,1,0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2743576439080275,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.511192214853658,0.0,0.0
TOR,Jason Spezza,Jason,Spezza,38,C,1,0,0,1,0,0,0,0,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.9,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,78.0,2.4,0.6,3.0,53.0,2.5,0.6,3.2,0.75,0.5117045112958482,0.75,9.792361658079402,2.5294502002781107,5.220414260539531,9.061248312858272,2.1653143264911607,4.176960717549548,3.4986287154085773,9.259545026630649,8.952367622715686,0.0,0.0,0.0,0.0,0.0,8.952367622715686,9.583317989003664,10.381425701428808,10.11300579509061
TOR,Joe Thornton,Joe,Thornton,42,C,1,0,0,1,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,79.0,0.9,0.8,1.6,43.0,1.2,1.0,2.1,0.0,0.0,0.0,3.672135621779776,3.3726002670374813,2.784220938954417,4.1881932608850745,3.5585010636909007,2.7457850298310214,3.5434829297086874,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,9.730934188410767,9.727423443941523
TOR,Frederik Andersen,Frederik,Andersen,31,G,0,0,1,0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,85.0,0.0,0.0,3.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.220414260539531,0.0,0.0,9.224121584588586,3.8126082155093473,11.044484909300314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.084294072813673,10.381425701428808,11.445017553605634
TOR,Jack Campbell,Jack,Campbell,29,G,0,0,1,0,0,0,0,0,1.65,1.65,0.0,0.0,0.0,0.0,0.0,1.65,1.65,2.0,False,UFA (2022),2022.0,0.0,0,0,No,1,0,1,79.0,0.0,0.0,4.3,21.0,0.0,0.0,11.5,1.65,1.125749924850866,1.65,0.0,0.0,7.482593773439995,0.0,0.0,15.10998964332606,3.5434829297086874,9.653892210011156,9.284918874090934,0.0,0.0,0.0,0.0,0.0,9.284918874090934,9.797743143833666,10.985453534945561,13.02239989921553
TOR,David Rittich,David,Rittich,28,G,0,0,1,0,0,0,0,0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,0,0,No,0,1,0,79.0,0.0,0.0,2.4,19.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,4.176331408431625,0.0,0.0,9.321217601268463,3.5434829297086874,9.539739077979956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,10.102643624421077,11.480070494619188
TOR,Michael Hutchinson,Michael,Hutchinson,31,G,0,0,1,0,0,0,0,0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,UFA (2022),2022.0,0.0,0,0,No,1,0,1,74.0,0.0,0.0,1.5,8.0,0.0,0.0,1.5,0.725,0.4946476942526532,0.725,0.0,0.0,2.6102071302697656,0.0,0.0,1.97659748241184,3.3192118582081376,9.26992258408803,8.94313008795526,0.0,0.0,0.0,0.0,0.0,8.94313008795526,8.72561736968366,9.68447050890948,9.517105797860204
VAN,Alexander Edler,Alexander,Edler,35,LD,0,1,0,0,0,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,79.0,-0.5,1.3,0.9,49.0,-0.6,1.5,1.0,0.0,0.0,0.0,-2.040075345433209,5.480475433935907,1.5661242781618594,-2.041862927642383,5.074495139293911,1.35538113079669,3.5434829297086874,11.459587207595584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,9.405688431901748,9.341841092792437
VAN,Tyler Myers,Tyler,Myers,31,RD,0,1,0,0,0,0,1,0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,18.0,6.0,7.4,False,UFA (2024),2024.0,0.0,1,1,No,1,0,1,79.0,1.1,1.9,3.0,52.0,1.2,2.0,3.2,6.0,12.280908271100357,6.0,4.48816575995306,8.009925634214017,5.220414260539531,4.232938915381709,6.9886907909506375,4.257286885194731,3.5434829297086874,11.459587207595584,10.892249922404643,10.398127248120971,9.914445210209161,0.0,0.0,0.0,10.892249922404643,9.797743143833666,10.381425701428808,10.11300579509061
VAN,Nate Schmidt,Nate,Schmidt,29,LD/RD,0,1,0,0,0,0,1,1,5.95,5.95,5.95,5.95,5.95,0.0,0.0,23.8,5.95,7.3,False,UFA (2025),2025.0,0.0,1,1,No,1,0,1,83.0,0.9,2.0,2.9,51.0,1.0,2.2,3.2,5.95,16.238089825121584,5.95,3.672135621779776,8.431500667593703,5.04640045185488,3.531221768981533,7.500762046015133,4.196070995342259,3.722899786909127,11.438832092680821,10.873774852883795,10.379407362665548,9.892818141419315,9.545523984253379,0.0,0.0,10.873774852883795,10.65544376315367,10.33496202192752,10.11300579509061
VAN,Travis Hamonic,Travis,Hamonic,30,RD,0,1,0,0,0,0,1,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,UFA (2021),2021.0,0.0,1,1,No,0,1,0,79.0,0.1,1.1,1.2,34.0,0.2,1.8,2.0,0.0,0.0,0.0,0.4080150690866417,4.637325367176537,2.0881657042158124,0.5885369614969221,6.188128687962484,2.604457859177953,3.522849991130637,9.487851290693047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.797743143833666,9.545079470405613,9.692370502927972
VAN,Olli Juolevi,Olli,Juolevi,23,LD,0,1,0,0,0,0,0,1,0.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,4 GR,0,No,0,0,0,75.0,0.2,0.8,1.0,22.0,0.5,2.0,2.5,0.0,0.0,0.0,0.8160301381732835,3.3726002670374813,1.7401380868465104,1.8191142446268505,6.955252079032214,3.3542260307594853,3.364066072508247,9.327206701252777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.940042524513661,9.452152111403036,9.867635207995738
VAN,Madison Bowey,Madison,Bowey,26,RD,0,1,0,0,0,0,1,0,0.725,0.725,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.9,False,UFA (2022),2022.0,0.0,1,1,No,1,0,1,73.0,0.1,0.1,0.2,2.0,0.1,0.1,0.2,0.725,0.4946476942526532,0.725,0.4080150690866417,0.4215750333796851,0.3480276173693021,0.357326012337417,0.3415525574524748,0.2635463309882453,3.2743576439080275,9.26992258408803,8.94313008795526,0.0,0.0,0.0,0.0,0.0,8.94313008795526,8.511192214853658,9.080442675392726,9.061417564684012
VAN,Guillaume Brisebois,Guillaume,Brisebois,23,LD,0,1,0,0,0,0,0,1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,RFA (2021),0.0,2021.0,26 GR,0,No,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259545026630649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
